entity_id,function_name,confidence,rationale,source_id,review_status
ENT_SPEIO,sea,B,Promoted from v0.1 claim CLM_00755 (tag).,SRC_THEOI_SEA,candidate_extracted
ENT_SPERCHEIOS,freshwater,B,Extracted from entities.primary_domains.,SRC_THEOI_GODS,candidate_extracted
ENT_SPERCHEIOS,freshwater,B,Promoted from v0.1 claim CLM_00827 (domain).,SRC_THEOI_POTAMOI,candidate_extracted
ENT_SPERCHEIOS,freshwater,B,Promoted from v0.1 claim CLM_00830 (tag).,SRC_THEOI_POTAMOI,candidate_extracted
ENT_SPERCHEIOS,river,B,Extracted from entities.primary_domains.,SRC_THEOI_GODS,candidate_extracted
ENT_SPERCHEIOS,river,B,Promoted from v0.1 claim CLM_00826 (domain).,SRC_THEOI_POTAMOI,candidate_extracted
ENT_STRYMON,freshwater,B,Extracted from entities.primary_domains.,SRC_THEOI_GODS,candidate_extracted
ENT_STRYMON,freshwater,B,Promoted from v0.1 claim CLM_00851 (domain).,SRC_THEOI_POTAMOI,candidate_extracted
ENT_STRYMON,freshwater,B,Promoted from v0.1 claim CLM_00854 (tag).,SRC_THEOI_POTAMOI,candidate_extracted
ENT_STRYMON,river,B,Extracted from entities.primary_domains.,SRC_THEOI_GODS,candidate_extracted
ENT_STRYMON,river,B,Promoted from v0.1 claim CLM_00850 (domain).,SRC_THEOI_POTAMOI,candidate_extracted
ENT_STYX,river,A,Promoted from v0.1 claim CLM_00355 (tag).,SRC_THEOI_UNDERWORLD,candidate_extracted
ENT_TARTARUS,abyss,B,Extracted from entities.primary_domains.,SRC_THEOI_GODS,candidate_extracted
ENT_TARTARUS,abyss,B,Promoted from v0.1 claim CLM_00015 (domain).,SRC_THEOI_GODS,candidate_extracted
ENT_TARTARUS,underworld,B,Extracted from entities.primary_domains.,SRC_THEOI_GODS,candidate_extracted
ENT_TARTARUS,underworld,B,Promoted from v0.1 claim CLM_00016 (domain).,SRC_THEOI_GODS,candidate_extracted
ENT_TARTARUS,underworld,B,Promoted from v0.1 claim CLM_00018 (tag).,SRC_THEOI_GODS,candidate_extracted
ENT_THALASSA,sea,B,Extracted from entities.primary_domains.,SRC_THEOI_GODS,candidate_extracted
ENT_THALASSA,sea,B,Promoted from v0.1 claim CLM_00063 (domain).,SRC_THEOI_GODS,candidate_extracted
ENT_THALASSA,sea,B,Promoted from v0.1 claim CLM_00065 (tag).,SRC_THEOI_GODS,candidate_extracted
ENT_THALIA_NEREID,sea,B,Promoted from v0.1 claim CLM_00746 (tag).,SRC_THEOI_SEA,candidate_extracted
ENT_THANATOS,death,B,Extracted from entities.primary_domains.,SRC_THEOI_GODS,candidate_extracted
ENT_THANATOS,death,B,Promoted from v0.1 claim CLM_00360 (domain).,SRC_THEOI_UNDERWORLD,candidate_extracted
ENT_THANATOS,death,B,Promoted from v0.1 claim CLM_00361 (tag).,SRC_THEOI_UNDERWORLD,candidate_extracted
ENT_THAUMAS,sea,B,Promoted from v0.1 claim CLM_00675 (tag).,SRC_THEOI_SEA,candidate_extracted
ENT_THEMIS,justice,B,Promoted from v0.1 claim CLM_00146 (tag).,SRC_THEOI_GODS,candidate_extracted
ENT_THEMIS,law,B,Extracted from entities.primary_domains.,SRC_THEOI_GODS,candidate_extracted
ENT_THEMIS,law,B,Promoted from v0.1 claim CLM_00142 (domain).,SRC_THEOI_GODS,candidate_extracted
ENT_THEMIS_AT_DELPHI,oracle,A,Promoted from v0.1 claim CLM_01294 (domain).,SRC_THEOI_GODS,candidate_extracted
ENT_THEMIS_AT_DELPHI,oracle,A,Promoted from v0.1 claim CLM_01296 (tag).,SRC_THEOI_GODS,candidate_extracted
ENT_THEMIS_AT_DELPHI,oracle,B,Extracted from entities.primary_domains.,SRC_THEOI_GODS,candidate_extracted
ENT_THERMODON,freshwater,B,Extracted from entities.primary_domains.,SRC_THEOI_GODS,candidate_extracted
ENT_THERMODON,freshwater,B,Promoted from v0.1 claim CLM_00977 (domain).,SRC_THEOI_POTAMOI,candidate_extracted
ENT_THERMODON,freshwater,B,Promoted from v0.1 claim CLM_00980 (tag).,SRC_THEOI_POTAMOI,candidate_extracted
ENT_THERMODON,river,B,Extracted from entities.primary_domains.,SRC_THEOI_GODS,candidate_extracted
ENT_THERMODON,river,B,Promoted from v0.1 claim CLM_00976 (domain).,SRC_THEOI_POTAMOI,candidate_extracted
ENT_THESIS,creation,B,Extracted from entities.primary_domains.,SRC_THEOI_GODS,candidate_extracted
ENT_THESIS,creation,B,Promoted from v0.1 claim CLM_00047 (domain).,SRC_THEOI_GODS,candidate_extracted
ENT_THESIS,generation,B,Extracted from entities.primary_domains.,SRC_THEOI_GODS,candidate_extracted
ENT_THESIS,generation,B,Promoted from v0.1 claim CLM_00048 (domain).,SRC_THEOI_GODS,candidate_extracted
ENT_THETIS,sea,B,Promoted from v0.1 claim CLM_00704 (tag).,SRC_THEOI_SEA,candidate_extracted
ENT_TITARESIUS,freshwater,B,Extracted from entities.primary_domains.,SRC_THEOI_GODS,candidate_extracted
ENT_TITARESIUS,freshwater,B,Promoted from v0.1 claim CLM_00965 (domain).,SRC_THEOI_POTAMOI,candidate_extracted
ENT_TITARESIUS,freshwater,B,Promoted from v0.1 claim CLM_00968 (tag).,SRC_THEOI_POTAMOI,candidate_extracted
ENT_TITARESIUS,river,B,Extracted from entities.primary_domains.,SRC_THEOI_GODS,candidate_extracted
ENT_TITARESIUS,river,B,Promoted from v0.1 claim CLM_00964 (domain).,SRC_THEOI_POTAMOI,candidate_extracted
ENT_TRIPTOLEMUS,agriculture,A,Promoted from v0.1 claim CLM_01317 (domain).,SRC_THEOI_AGRICULTURE,candidate_extracted
ENT_TRIPTOLEMUS,agriculture,A,Promoted from v0.1 claim CLM_01320 (tag).,SRC_THEOI_AGRICULTURE,candidate_extracted
ENT_TRIPTOLEMUS,agriculture,B,Extracted from entities.primary_domains.,SRC_THEOI_GODS,candidate_extracted
ENT_TRITON,sea,B,Promoted from v0.1 claim CLM_00685 (tag).,SRC_THEOI_SEA,candidate_extracted
ENT_TROPHONIUS,oracle,A,Promoted from v0.1 claim CLM_00437 (tag).,SRC_THEOI_DEIFIED,candidate_extracted
ENT_TYCHE,fortune,A,Promoted from v0.1 claim CLM_00283 (domain).,SRC_THEOI_GODS,candidate_extracted
ENT_TYCHE,fortune,B,Extracted from entities.primary_domains.,SRC_THEOI_GODS,candidate_extracted
ENT_TYCHE_OCEANID,fortune,B,Extracted from entities.primary_domains.,SRC_THEOI_GODS,candidate_extracted
ENT_TYCHE_OCEANID,fortune,B,Promoted from v0.1 claim CLM_01087 (domain).,SRC_THEOI_NYMPHS,candidate_extracted
ENT_URANUS,cosmic order,B,Extracted from entities.primary_domains.,SRC_THEOI_GODS,candidate_extracted
ENT_URANUS,cosmic order,B,Promoted from v0.1 claim CLM_00009 (domain).,SRC_THEOI_GODS,candidate_extracted
ENT_URANUS,sky,B,Extracted from entities.primary_domains.,SRC_THEOI_GODS,candidate_extracted
ENT_URANUS,sky,B,Promoted from v0.1 claim CLM_00008 (domain).,SRC_THEOI_GODS,candidate_extracted
ENT_URANUS,sky,B,Promoted from v0.1 claim CLM_00011 (tag).,SRC_THEOI_GODS,candidate_extracted
ENT_XANTHUS,freshwater,B,Extracted from entities.primary_domains.,SRC_THEOI_GODS,candidate_extracted
ENT_XANTHUS,freshwater,B,Promoted from v0.1 claim CLM_00971 (domain).,SRC_THEOI_POTAMOI,candidate_extracted
ENT_XANTHUS,freshwater,B,Promoted from v0.1 claim CLM_00974 (tag).,SRC_THEOI_POTAMOI,candidate_extracted
ENT_XANTHUS,river,B,Extracted from entities.primary_domains.,SRC_THEOI_GODS,candidate_extracted
ENT_XANTHUS,river,B,Promoted from v0.1 claim CLM_00970 (domain).,SRC_THEOI_POTAMOI,candidate_extracted
ENT_ZAGREUS,rebirth,B,Extracted from entities.primary_domains.,SRC_THEOI_GODS,candidate_extracted
ENT_ZAGREUS,rebirth,B,Promoted from v0.1 claim CLM_00398 (domain).,SRC_THEOI_UNDERWORLD,candidate_extracted
ENT_ZEUS,kingship,A,Promoted from v0.1 claim CLM_00181 (domain).,SRC_THEOI_GODS,candidate_extracted
ENT_ZEUS,kingship,B,Extracted from entities.primary_domains.,SRC_THEOI_GODS,candidate_extracted
ENT_ZEUS,law,A,Promoted from v0.1 claim CLM_00182 (domain).,SRC_THEOI_GODS,candidate_extracted
ENT_ZEUS,law,B,Extracted from entities.primary_domains.,SRC_THEOI_GODS,candidate_extracted
ENT_ZEUS,sky,A,Promoted from v0.1 claim CLM_00179 (domain).,SRC_THEOI_GODS,candidate_extracted
ENT_ZEUS,sky,B,Extracted from entities.primary_domains.,SRC_THEOI_GODS,candidate_extracted
